Parameter Estimation Task

Problem Description:
Subtask: 
Time-Course Task

Problem Description:
    StepNumber: 100
    StepSize: 0.1
    Duration: 10
    TimeSeriesRequested: 1
    OutputStartTime: 0
    Output Event: 0
    Continue on Simultaneous Events: 0

Method: Deterministic (LSODA)
    Integrate Reduced Model: 0
    Relative Tolerance: 1e-006
    Absolute Tolerance: 1e-012
    Max Internal Steps: 10000


List of Fitting Items:
    1e-06 <= (reaction_1).Km <= 1e+06; Start Value = 27.5004
    Affected Experiments:
      all    Affected Validation Experiments:
      all
    1e-06 <= (reaction_1).V <= 1e+06; Start Value = 5.40025e-006
    Affected Experiments:
      all    Affected Validation Experiments:
      all

Method: Hooke & Jeeves
    Iteration Limit: 50
    Tolerance: 1e-005
    Rho: 0.2

[Function Evaluations]	[Best Value]	[Best Parameters]
1133	379.345	(	0.000353005	2.4058e-005	)
1136	377.504	(	0.000353005	2.40833e-005	)
1139	375.666	(	0.000353005	2.41087e-005	)
1142	373.832	(	0.000353005	2.41341e-005	)
1145	372.002	(	0.000353005	2.41596e-005	)
1148	370.175	(	0.000353005	2.41852e-005	)
1151	368.352	(	0.000353005	2.42108e-005	)
1154	366.532	(	0.000353005	2.42365e-005	)
1157	364.716	(	0.000353005	2.42623e-005	)
1160	362.905	(	0.000353005	2.42882e-005	)
1163	361.097	(	0.000353005	2.43141e-005	)
1166	359.292	(	0.000353005	2.43401e-005	)
1169	357.492	(	0.000353005	2.43662e-005	)
1172	355.696	(	0.000353005	2.43923e-005	)
1175	353.904	(	0.000353005	2.44185e-005	)
1178	352.116	(	0.000353005	2.44447e-005	)
1181	350.333	(	0.000353005	2.44711e-005	)
1184	348.553	(	0.000353005	2.44975e-005	)
1187	346.778	(	0.000353005	2.4524e-005	)
1190	345.007	(	0.000353005	2.45505e-005	)
1193	343.241	(	0.000353005	2.45771e-005	)
1196	341.479	(	0.000353005	2.46038e-005	)
1199	339.721	(	0.000353005	2.46305e-005	)
1202	337.968	(	0.000353005	2.46574e-005	)
1205	336.22	(	0.000353005	2.46843e-005	)
1208	334.476	(	0.000353005	2.47112e-005	)
1211	332.737	(	0.000353005	2.47382e-005	)
1214	331.002	(	0.000353005	2.47653e-005	)
1217	329.272	(	0.000353005	2.47925e-005	)
1220	327.548	(	0.000353005	2.48197e-005	)
1223	325.828	(	0.000353005	2.4847e-005	)
1226	324.113	(	0.000353005	2.48744e-005	)
1229	322.402	(	0.000353005	2.49019e-005	)
1232	320.697	(	0.000353005	2.49294e-005	)
1235	318.997	(	0.000353005	2.49569e-005	)
1238	317.302	(	0.000353005	2.49846e-005	)
1241	315.613	(	0.000353005	2.50123e-005	)
1244	313.928	(	0.000353005	2.50401e-005	)
1247	312.249	(	0.000353005	2.5068e-005	)
1250	310.575	(	0.000353005	2.50959e-005	)
1253	308.906	(	0.000353005	2.51239e-005	)
1256	307.243	(	0.000353005	2.51519e-005	)
1259	305.585	(	0.000353005	2.51801e-005	)
1262	303.933	(	0.000353005	2.52083e-005	)
1265	302.286	(	0.000353005	2.52366e-005	)
1268	300.645	(	0.000353005	2.52649e-005	)
1271	299.01	(	0.000353005	2.52933e-005	)
1274	297.38	(	0.000353005	2.53218e-005	)
1277	295.756	(	0.000353005	2.53503e-005	)
1280	294.137	(	0.000353005	2.53789e-005	)
1283	292.525	(	0.000353005	2.54076e-005	)
1286	290.918	(	0.000353005	2.54364e-005	)
1289	289.317	(	0.000353005	2.54652e-005	)
1292	287.723	(	0.000353005	2.54941e-005	)
1295	286.134	(	0.000353005	2.55231e-005	)
1298	284.551	(	0.000353005	2.55521e-005	)
1301	282.974	(	0.000353005	2.55812e-005	)
